Run,Start Time,End Time,Duration (minutes),Coherence Score
233,2024-10-16 08:50:31,2024-10-16 08:56:33,6.026477166016897,0.254522274420576
234,2024-10-16 08:56:33,2024-10-16 09:02:35,6.026915148893992,0.25807825127771
235,2024-10-16 09:02:35,2024-10-16 09:08:36,6.019960033893585,0.2570359287646282
236,2024-10-16 09:08:36,2024-10-16 09:14:38,6.032378498713175,0.2711664148838726
237,2024-10-16 09:14:38,2024-10-16 09:20:40,6.036881415049235,0.2577357099128352
238,2024-10-16 09:20:40,2024-10-16 09:26:41,6.011134167512258,0.2459216600588522
239,2024-10-16 09:26:41,2024-10-16 09:32:41,6.002103567123413,0.2541212238468071
240,2024-10-16 09:32:41,2024-10-16 09:38:42,6.015457244714101,0.2547339527391487
241,2024-10-16 09:38:42,2024-10-16 09:44:43,6.013191334406534,0.2418098685561816
242,2024-10-16 09:44:43,2024-10-16 09:50:45,6.049432897567749,0.2558307614024838
243,2024-10-16 09:50:45,2024-10-16 09:56:47,6.023414953549703,0.265491523934782
244,2024-10-16 09:56:47,2024-10-16 10:02:48,6.023679518699646,0.2585623124153829
245,2024-10-16 10:02:48,2024-10-16 10:08:52,6.054158782958984,0.2662972807832854
246,2024-10-16 10:08:52,2024-10-16 10:14:54,6.033308704694112,0.255280526658558
247,2024-10-16 10:14:54,2024-10-16 10:20:56,6.033412671089172,0.2536866246441949
248,2024-10-16 10:20:56,2024-10-16 10:26:59,6.05790475209554,0.2542423031284452
249,2024-10-16 10:26:59,2024-10-16 10:33:01,6.028082648913066,0.2553933316074809
250,2024-10-16 10:33:01,2024-10-16 10:39:02,6.022009082635244,0.257452597297747
251,2024-10-16 10:39:02,2024-10-16 10:45:04,6.034753266970316,0.2618444546832736
252,2024-10-16 10:45:04,2024-10-16 10:51:07,6.048745266596476,0.2591950906292346
253,2024-10-16 10:51:07,2024-10-16 10:57:09,6.030028919378917,0.2583036345873566
254,2024-10-16 10:57:09,2024-10-16 11:03:10,6.018344779809316,0.2477109446735804
255,2024-10-16 11:03:10,2024-10-16 11:09:11,6.014299265543619,0.2535607193501383
256,2024-10-16 11:09:11,2024-10-16 11:15:11,6.000131495793661,0.2612283740046769
257,2024-10-16 11:15:11,2024-10-16 11:21:12,6.022668182849884,0.2644877605182795
258,2024-10-16 11:21:12,2024-10-16 11:27:14,6.031077297528585,0.2599439907417291
259,2024-10-16 11:27:14,2024-10-16 11:33:16,6.039059567451477,0.2552621581373802
260,2024-10-16 11:33:16,2024-10-16 11:39:19,6.045264418919881,0.2679287247124917
261,2024-10-16 11:39:19,2024-10-16 11:45:21,6.025209184487661,0.2582459787146351
262,2024-10-16 11:45:21,2024-10-16 11:51:23,6.036546015739441,0.2540702296697388
263,2024-10-16 11:51:23,2024-10-16 11:57:23,6.007035315036774,0.2575990501529473
264,2024-10-16 11:57:23,2024-10-16 12:03:28,6.086597335338593,0.2608086195831955
265,2024-10-16 12:03:28,2024-10-16 12:09:41,6.204191919167837,0.2598609482371019
266,2024-10-16 12:09:41,2024-10-16 12:15:52,6.195461499691009,0.2579815610371572
267,2024-10-16 12:15:52,2024-10-16 12:22:02,6.15833264986674,0.2543168829327565
268,2024-10-16 12:22:02,2024-10-16 12:28:12,6.161683384577433,0.2669349411599029
269,2024-10-16 12:28:12,2024-10-16 12:34:20,6.137804432710012,0.2592616675565954
270,2024-10-16 12:34:20,2024-10-16 12:40:28,6.141746616363525,0.2606709530395528
271,2024-10-16 12:40:28,2024-10-16 12:46:36,6.1256404956181845,0.2543506654129198
272,2024-10-16 12:46:36,2024-10-16 12:52:42,6.099775334199269,0.2602037914316948
273,2024-10-16 12:52:42,2024-10-16 12:58:48,6.109579479694366,0.2505974348109728
274,2024-10-16 12:58:48,2024-10-16 13:04:56,6.117826064427693,0.2520944526767613
275,2024-10-16 13:04:56,2024-10-16 13:11:01,6.0909330646197,0.2601908983930756
276,2024-10-16 13:11:01,2024-10-16 13:17:07,6.103757333755493,0.261241779732877
277,2024-10-16 13:17:07,2024-10-16 13:23:14,6.109153020381927,0.2594620382882834
278,2024-10-16 13:23:14,2024-10-16 13:29:18,6.072000400225321,0.2537140003759233
279,2024-10-16 13:29:18,2024-10-16 13:35:24,6.096440994739533,0.2509508686752402
280,2024-10-16 13:35:24,2024-10-16 13:41:29,6.080165867010752,0.2670893860407425
281,2024-10-16 13:41:29,2024-10-16 13:47:34,6.082772783438364,0.2509710741844712
282,2024-10-16 13:47:34,2024-10-16 13:53:39,6.088369520505269,0.26070564410545
283,2024-10-16 13:53:39,2024-10-16 13:59:43,6.067545111974081,0.2592703048808624
284,2024-10-16 13:59:43,2024-10-16 14:05:46,6.053537865479787,0.2625153620667002
285,2024-10-16 14:05:46,2024-10-16 14:11:50,6.064528767267863,0.266610648385754
286,2024-10-16 14:11:50,2024-10-16 14:17:51,6.021224701404572,0.2492477460356877
287,2024-10-16 14:17:51,2024-10-16 14:23:54,6.04090727965037,0.2520410073943365
288,2024-10-16 14:23:54,2024-10-16 14:29:57,6.049747900168101,0.2614801075485438
289,2024-10-16 14:29:57,2024-10-16 14:36:08,6.187454799811046,0.2521084258549642
290,2024-10-16 14:36:08,2024-10-16 14:42:19,6.180834297339121,0.2559683623594231
291,2024-10-16 14:42:19,2024-10-16 14:48:28,6.147132631142934,0.2575144517395665
292,2024-10-16 14:48:28,2024-10-16 14:54:37,6.160230020682017,0.2730785413245024
293,2024-10-16 14:54:37,2024-10-16 15:00:48,6.170910779635111,0.2668366180051414
294,2024-10-16 15:00:48,2024-10-16 15:06:57,6.155719983577728,0.2501815653998952
295,2024-10-16 15:06:57,2024-10-16 15:13:07,6.160515932242076,0.2574995620318628
296,2024-10-16 15:13:07,2024-10-16 15:19:14,6.124532115459442,0.2668876513312501
297,2024-10-16 15:19:14,2024-10-16 15:25:20,6.104348433017731,0.2548680672181093
298,2024-10-16 15:25:20,2024-10-16 15:31:25,6.07709633509318,0.2676971978176831
299,2024-10-16 15:31:25,2024-10-16 15:37:30,6.085665535926819,0.2611650519474115
300,2024-10-16 15:37:30,2024-10-16 15:43:36,6.093505616982778,0.2508284767374045
